Stock,Date,Close
PDR,2018-03-23,38.6
PLX,2018-03-23,85.1
PVT,2018-03-23,20.5
MBB,2018-03-23,35.5
NKG,2018-03-23,30.1
NTL,2018-03-23,9.55
GEX,2018-03-23,35.0
HCM,2018-03-23,78.9
HHS,2018-03-23,4.0
HTL,2018-03-23,32.45
IJC,2018-03-23,9.35
DPM,2018-03-23,22.85
DXG,2018-03-23,36.8
FPT,2018-03-23,58.6
CII,2018-03-23,31.75
CSM,2018-03-23,14.6
ADS,2018-03-23,16.15
AGR,2018-03-23,5.4
ANV,2018-03-23,20.5
BID,2018-03-23,42.35
VPB,2018-03-22,65.2
VMD,2018-03-22,21.0
TVT,2018-03-22,24.0
TIP,2018-03-22,16.0
STB,2018-03-22,16.0
PVT,2018-03-22,20.5
NKG,2018-03-22,30.9
NTL,2018-03-22,9.8
PDR,2018-03-22,39.4
PLX,2018-03-22,86.9
MBB,2018-03-22,36.0
HCM,2018-03-22,79.8
HHS,2018-03-22,4.06
HTL,2018-03-22,32.45
IJC,2018-03-22,9.44
DPM,2018-03-22,22.85
DXG,2018-03-22,38.2
FPT,2018-03-22,60.1
GEX,2018-03-22,34.6
AGR,2018-03-22,5.5
ANV,2018-03-22,21.0
BID,2018-03-22,44.3
CII,2018-03-22,31.9
CSM,2018-03-22,14.45
ADS,2018-03-22,16.15
VPB,2018-03-21,65.0
VMD,2018-03-21,21.4
TVT,2018-03-21,24.45
STB,2018-03-21,16.25
PDR,2018-03-21,39.45
PLX,2018-03-21,86.9
PVT,2018-03-21,20.4
MBB,2018-03-21,36.8
NKG,2018-03-21,31.0
NTL,2018-03-21,9.8
HTL,2018-03-21,33.0
IJC,2018-03-21,9.55
GEX,2018-03-21,35.1
HCM,2018-03-21,80.1
HHS,2018-03-21,4.07
CSM,2018-03-21,14.7
DPM,2018-03-21,22.8
DXG,2018-03-21,38.2
FPT,2018-03-21,61.0
ADS,2018-03-21,16.2
AGR,2018-03-21,5.51
ANV,2018-03-21,21.4
BID,2018-03-21,43.5
CII,2018-03-21,31.5
VMD,2018-03-20,21.4
VPB,2018-03-20,65.4
TVT,2018-03-20,24.3
STB,2018-03-20,16.0
PDR,2018-03-20,39.6
PLX,2018-03-20,85.5
PVT,2018-03-20,20.0
MBB,2018-03-20,36.4
NKG,2018-03-20,31.0
NTL,2018-03-20,9.89
HTL,2018-03-20,33.3
IJC,2018-03-20,9.65
FPT,2018-03-20,61.3
GEX,2018-03-20,35.0
HCM,2018-03-20,79.0
HHS,2018-03-20,4.09
CSM,2018-03-20,14.7
DPM,2018-03-20,22.5
DXG,2018-03-20,38.4
ADS,2018-03-20,16.0
AGR,2018-03-20,5.54
ANV,2018-03-20,21.5
BID,2018-03-20,42.5
CII,2018-03-20,32.25
VPB,2018-03-19,63.4
TVT,2018-03-19,23.5
VMD,2018-03-19,23.0
STB,2018-03-19,16.05
PLX,2018-03-19,86.3
PVT,2018-03-19,20.0
NKG,2018-03-19,30.85
NTL,2018-03-19,9.6
PDR,2018-03-19,39.4
MBB,2018-03-19,35.9
HHS,2018-03-19,4.14
HTL,2018-03-19,35.8
IJC,2018-03-19,9.29
DPM,2018-03-19,22.8
DXG,2018-03-19,38.4
FPT,2018-03-19,60.5
GEX,2018-03-19,35.55
HCM,2018-03-19,78.9
CII,2018-03-19,33.0
CSM,2018-03-19,14.95
ADS,2018-03-19,16.3
AGR,2018-03-19,5.55
ANV,2018-03-19,20.55
BID,2018-03-19,41.7
VPB,2018-03-16,64.3
TVT,2018-03-16,22.2
VMD,2018-03-16,22.4
TIP,2018-03-16,16.0
TCO,2018-03-16,12.9
STB,2018-03-16,16.3
PVT,2018-03-16,19.75
NKG,2018-03-16,31.4
NTL,2018-03-16,9.55
PDR,2018-03-16,39.3
PLX,2018-03-16,83.0
MBB,2018-03-16,36.0
HTL,2018-03-16,35.4
IJC,2018-03-16,9.31
DXG,2018-03-16,35.9
FPT,2018-03-16,60.1
GEX,2018-03-16,35.8
HCM,2018-03-16,78.7
HHS,2018-03-16,4.1
CII,2018-03-16,32.5
CSM,2018-03-16,14.95
DPM,2018-03-16,23.2
ADS,2018-03-16,16.3
AGR,2018-03-16,5.57
ANV,2018-03-16,20.55
BID,2018-03-16,42.8
VPB,2018-03-15,63.8
TVT,2018-03-15,22.4
VMD,2018-03-15,21.0
STB,2018-03-15,16.15
PLX,2018-03-15,81.1
PVT,2018-03-15,20.15
MBB,2018-03-15,35.95
NKG,2018-03-15,32.0
NTL,2018-03-15,9.53
PDR,2018-03-15,40.0
IJC,2018-03-15,9.33
DXG,2018-03-15,36.3
FPT,2018-03-15,60.6
GEX,2018-03-15,36.0
HCM,2018-03-15,76.3
HHS,2018-03-15,4.12
HTL,2018-03-15,33.7
CSM,2018-03-15,14.7
DPM,2018-03-15,23.15
ADS,2018-03-15,16.1
AGR,2018-03-15,5.53
ANV,2018-03-15,20.5
BID,2018-03-15,41.7
CII,2018-03-15,33.75
VPB,2018-03-14,64.5
TVT,2018-03-14,22.0
TCO,2018-03-14,12.9
TIP,2018-03-14,15.3
STB,2018-03-14,16.05
PLX,2018-03-14,81.2
PVT,2018-03-14,18.9
MBB,2018-03-14,34.8
NKG,2018-03-14,32.4
NTL,2018-03-14,9.54
PDR,2018-03-14,40.5
IJC,2018-03-14,9.17
HCM,2018-03-14,76.8
HHS,2018-03-14,4.15
HTL,2018-03-14,31.65
DXG,2018-03-14,36.15
FPT,2018-03-14,60.8
GEX,2018-03-14,34.75
CII,2018-03-14,33.0
CSM,2018-03-14,14.8
DPM,2018-03-14,23.45
ADS,2018-03-14,16.4
AGR,2018-03-14,5.56
ANV,2018-03-14,21.0
BID,2018-03-14,39.0
VMD,2018-03-13,20.75
VPB,2018-03-13,64.2
TVT,2018-03-13,22.7
TIP,2018-03-13,15.5
STB,2018-03-13,16.1
PVT,2018-03-13,18.9
NTL,2018-03-13,9.5
PDR,2018-03-13,40.9
PLX,2018-03-13,81.5
IJC,2018-03-13,9.2
MBB,2018-03-13,34.7
NKG,2018-03-13,31.4
DXG,2018-03-13,36.5
FPT,2018-03-13,60.1
GEX,2018-03-13,35.25
HCM,2018-03-13,75.3
HHS,2018-03-13,4.14
HTL,2018-03-13,29.6
BID,2018-03-13,39.2
CII,2018-03-13,33.15
CSM,2018-03-13,14.8
DPM,2018-03-13,22.55
ADS,2018-03-13,16.5
AGR,2018-03-13,5.62
ANV,2018-03-13,21.0
VMD,2018-03-12,21.0
VPB,2018-03-12,62.9
TVT,2018-03-12,22.8
TIP,2018-03-12,15.35
STB,2018-03-12,15.95
PVT,2018-03-12,18.65
PDR,2018-03-12,41.0
PLX,2018-03-12,82.4
MBB,2018-03-12,33.8
NKG,2018-03-12,32.0
NTL,2018-03-12,9.41
HTL,2018-03-12,31.75
IJC,2018-03-12,9.14
DXG,2018-03-12,34.7
FPT,2018-03-12,61.4
GEX,2018-03-12,35.9
HCM,2018-03-12,71.4
HHS,2018-03-12,4.07
DPM,2018-03-12,22.5
CSM,2018-03-12,15.0
CII,2018-03-12,34.2
BID,2018-03-12,38.6
ADS,2018-03-12,16.65
AGR,2018-03-12,5.62
ANV,2018-03-12,22.4
VMD,2018-03-09,21.25
VPB,2018-03-09,63.9
TVT,2018-03-09,22.4
TIP,2018-03-09,15.35
TCO,2018-03-09,12.3
STB,2018-03-09,15.4
PLX,2018-03-09,84.0
PVT,2018-03-09,18.8
NTL,2018-03-09,9.4
PDR,2018-03-09,39.5
NKG,2018-03-09,32.6
IJC,2018-03-09,9.14
MBB,2018-03-09,33.5
HTL,2018-03-09,32.55
FPT,2018-03-09,61.6
GEX,2018-03-09,35.9
HCM,2018-03-09,74.6
HHS,2018-03-09,4.21
DPM,2018-03-09,22.8
DXG,2018-03-09,36.0
CSM,2018-03-09,15.3
CII,2018-03-09,34.3
ADS,2018-03-09,16.7
AGR,2018-03-09,5.74
ANV,2018-03-09,20.95
BID,2018-03-09,37.25
VPB,2018-03-08,65.1
TVT,2018-03-08,22.0
VMD,2018-03-08,21.15
TIP,2018-03-08,15.3
STB,2018-03-08,15.2
TCO,2018-03-08,12.3
PDR,2018-03-08,39.5
PLX,2018-03-08,85.0
PVT,2018-03-08,18.8
NKG,2018-03-08,33.0
NTL,2018-03-08,9.49
MBB,2018-03-08,33.05
IJC,2018-03-08,9.22
FPT,2018-03-08,62.2
GEX,2018-03-08,35.6
HCM,2018-03-08,75.4
HHS,2018-03-08,4.21
DPM,2018-03-08,23.25
DXG,2018-03-08,36.9
CII,2018-03-08,35.1
CSM,2018-03-08,14.8
ADS,2018-03-08,16.65
AGR,2018-03-08,5.8
ANV,2018-03-08,20.4
BID,2018-03-08,37.2
VMD,2018-03-07,21.95
VPB,2018-03-07,62.0
TVT,2018-03-07,21.45
TIP,2018-03-07,15.3
STB,2018-03-07,15.05
PDR,2018-03-07,38.45
PLX,2018-03-07,83.3
PVT,2018-03-07,18.95
MBB,2018-03-07,33.0
NKG,2018-03-07,32.45
NTL,2018-03-07,9.47
IJC,2018-03-07,9.25
HHS,2018-03-07,4.29
DPM,2018-03-07,22.8
DXG,2018-03-07,36.6
FPT,2018-03-07,62.2
GEX,2018-03-07,35.5
HCM,2018-03-07,74.6
CII,2018-03-07,34.5
CSM,2018-03-07,14.6
BID,2018-03-07,37.5
ADS,2018-03-07,16.6
AGR,2018-03-07,5.8
ANV,2018-03-07,20.4
VPB,2018-03-06,61.8
VMD,2018-03-06,22.0
TVT,2018-03-06,22.0
TCO,2018-03-06,12.0
TIP,2018-03-06,15.4
STB,2018-03-06,15.3
PLX,2018-03-06,86.6
PVT,2018-03-06,18.6
PDR,2018-03-06,39.0
NKG,2018-03-06,32.5
NTL,2018-03-06,9.4
MBB,2018-03-06,34.0
IJC,2018-03-06,9.18
FPT,2018-03-06,63.3
GEX,2018-03-06,35.4
HCM,2018-03-06,78.0
HHS,2018-03-06,4.05
DXG,2018-03-06,37.0
DPM,2018-03-06,22.8
CII,2018-03-06,34.5
CSM,2018-03-06,14.25
ADS,2018-03-06,16.4
AGR,2018-03-06,5.66
ANV,2018-03-06,20.7
BID,2018-03-06,37.65
VPB,2018-03-05,58.5
VMD,2018-03-05,21.8
TVT,2018-03-05,22.3
TIP,2018-03-05,15.4
TCO,2018-03-05,12.5
STB,2018-03-05,14.95
PVT,2018-03-05,18.35
NTL,2018-03-05,9.5
PDR,2018-03-05,38.2
PLX,2018-03-05,83.1
NKG,2018-03-05,32.5
MBB,2018-03-05,32.5
IJC,2018-03-05,8.95
HTL,2018-03-05,35.0
DXG,2018-03-05,35.9
FPT,2018-03-05,61.5
GEX,2018-03-05,33.9
HCM,2018-03-05,74.4
HHS,2018-03-05,4.16
DPM,2018-03-05,22.2
CSM,2018-03-05,14.25
CII,2018-03-05,34.3
ADS,2018-03-05,16.35
AGR,2018-03-05,5.6
ANV,2018-03-05,19.75
BID,2018-03-05,35.2
VMD,2018-03-02,21.4
VPB,2018-03-02,61.9
TVT,2018-03-02,21.9
TIP,2018-03-02,15.6
STB,2018-03-02,15.7
PLX,2018-03-02,87.0
PVT,2018-03-02,18.1
NKG,2018-03-02,34.4
NTL,2018-03-02,9.55
PDR,2018-03-02,37.35
MBB,2018-03-02,34.2
IJC,2018-03-02,9.19
DXG,2018-03-02,35.3
FPT,2018-03-02,61.1
GEX,2018-03-02,34.5
HCM,2018-03-02,79.9
HHS,2018-03-02,4.13
DPM,2018-03-02,22.6
CSM,2018-03-02,14.2
BID,2018-03-02,37.8
CII,2018-03-02,34.45
ADS,2018-03-02,16.85
AGR,2018-03-02,5.62
ANV,2018-03-02,18.5
VPB,2018-03-01,59.2
VMD,2018-03-01,23.0
TVT,2018-03-01,21.5
TIP,2018-03-01,15.6
STB,2018-03-01,15.75
PVT,2018-03-01,18.2
PDR,2018-03-01,36.4
PLX,2018-03-01,87.2
MBB,2018-03-01,33.9
NKG,2018-03-01,34.6
NTL,2018-03-01,9.64
HTL,2018-03-01,34.5
IJC,2018-03-01,8.98
FPT,2018-03-01,60.8
GEX,2018-03-01,32.4
HCM,2018-03-01,80.2
HHS,2018-03-01,4.16
DXG,2018-03-01,33.0
DPM,2018-03-01,22.55
CII,2018-03-01,35.0
CSM,2018-03-01,14.25
ADS,2018-03-01,16.85
AGR,2018-03-01,5.7
ANV,2018-03-01,18.5
BID,2018-03-01,37.8
VMD,2018-02-28,22.2
VPB,2018-02-28,59.6
TVT,2018-02-28,21.5
TIP,2018-02-28,16.1
STB,2018-02-28,16.1
NKG,2018-02-28,33.6
NTL,2018-02-28,9.46
PDR,2018-02-28,35.5
PLX,2018-02-28,89.9
PVT,2018-02-28,18.6
MBB,2018-02-28,34.4
HTL,2018-02-28,34.2
IJC,2018-02-28,8.94
FPT,2018-02-28,59.8
GEX,2018-02-28,31.65
HCM,2018-02-28,80.0
HHS,2018-02-28,4.19
DPM,2018-02-28,23.5
DXG,2018-02-28,33.3
AGR,2018-02-28,5.63
ANV,2018-02-28,18.8
BID,2018-02-28,39.0
CII,2018-02-28,35.7
CSM,2018-02-28,14.4
ADS,2018-02-28,16.85
VMD,2018-02-27,21.8
VPB,2018-02-27,58.9
TVT,2018-02-27,21.5
TIP,2018-02-27,15.9
STB,2018-02-27,16.15
PVT,2018-02-27,18.1
PDR,2018-02-27,36.4
PLX,2018-02-27,87.9
MBB,2018-02-27,32.8
NKG,2018-02-27,33.7
NTL,2018-02-27,9.55
IJC,2018-02-27,9.05
HHS,2018-02-27,4.2
HTL,2018-02-27,32.0
DXG,2018-02-27,32.3
FPT,2018-02-27,59.8
GEX,2018-02-27,31.9
HCM,2018-02-27,78.6
CSM,2018-02-27,14.4
DPM,2018-02-27,23.9
ADS,2018-02-27,16.9
AGR,2018-02-27,5.62
ANV,2018-02-27,18.25
BID,2018-02-27,38.15
CII,2018-02-27,35.7
VPB,2018-02-26,57.9
TVT,2018-02-26,21.5
TIP,2018-02-26,16.5
STB,2018-02-26,16.05
PDR,2018-02-26,36.45
PLX,2018-02-26,88.5
PVT,2018-02-26,17.0
MBB,2018-02-26,32.55
NKG,2018-02-26,34.7
NTL,2018-02-26,9.55
IJC,2018-02-26,9.0
HTL,2018-02-26,32.9
DPM,2018-02-26,23.6
DXG,2018-02-26,32.5
FPT,2018-02-26,60.4
GEX,2018-02-26,32.0
HCM,2018-02-26,80.1
HHS,2018-02-26,4.25
CSM,2018-02-26,14.65
ADS,2018-02-26,16.75
AGR,2018-02-26,5.6
ANV,2018-02-26,17.1
BID,2018-02-26,38.1
CII,2018-02-26,36.55
VPB,2018-02-23,58.5
TVT,2018-02-23,21.5
TCO,2018-02-23,12.5
TIP,2018-02-23,16.7
STB,2018-02-23,16.45
PLX,2018-02-23,82.9
PVT,2018-02-23,17.65
NKG,2018-02-23,35.4
NTL,2018-02-23,9.65
PDR,2018-02-23,36.65
MBB,2018-02-23,33.0
IJC,2018-02-23,9.1
HTL,2018-02-23,30.75
DXG,2018-02-23,33.45
FPT,2018-02-23,60.5
GEX,2018-02-23,31.6
HCM,2018-02-23,80.0
HHS,2018-02-23,4.39
DPM,2018-02-23,23.85
CSM,2018-02-23,14.85
ADS,2018-02-23,17.1
AGR,2018-02-23,5.71
ANV,2018-02-23,16.5
BID,2018-02-23,37.1
CII,2018-02-23,36.5
VMD,2018-02-22,23.2
VPB,2018-02-22,57.1
TVT,2018-02-22,21.5
TCO,2018-02-22,12.5
TIP,2018-02-22,16.55
STB,2018-02-22,16.1
PDR,2018-02-22,36.5
PLX,2018-02-22,77.5
PVT,2018-02-22,17.9
MBB,2018-02-22,31.55
NKG,2018-02-22,35.4
NTL,2018-02-22,9.5
IJC,2018-02-22,9.02
HCM,2018-02-22,79.0
HHS,2018-02-22,4.4
HTL,2018-02-22,32.9
DPM,2018-02-22,23.8
DXG,2018-02-22,31.9
FPT,2018-02-22,58.4
GEX,2018-02-22,31.4
CII,2018-02-22,36.4
CSM,2018-02-22,14.35
ADS,2018-02-22,17.0
AGR,2018-02-22,5.7
ANV,2018-02-22,16.4
BID,2018-02-22,36.8
VPB,2018-02-21,58.4
TVT,2018-02-21,21.65
TIP,2018-02-21,16.3
STB,2018-02-21,16.3
PLX,2018-02-21,79.7
PVT,2018-02-21,18.5
NKG,2018-02-21,35.9
NTL,2018-02-21,9.5
PDR,2018-02-21,36.9
MBB,2018-02-21,31.7
HTL,2018-02-21,32.2
IJC,2018-02-21,8.9
GEX,2018-02-21,31.5
HCM,2018-02-21,79.5
HHS,2018-02-21,4.34
DXG,2018-02-21,31.45
FPT,2018-02-21,59.4
CSM,2018-02-21,14.8
DPM,2018-02-21,23.0
CII,2018-02-21,37.05
ADS,2018-02-21,17.1
AGR,2018-02-21,5.89
ANV,2018-02-21,16.4
BID,2018-02-21,37.4
VMD,2018-02-13,23.2
VPB,2018-02-13,56.5
TVT,2018-02-13,21.4
TIP,2018-02-13,16.8
TCO,2018-02-13,12.5
STB,2018-02-13,15.9
PLX,2018-02-13,78.2
PVT,2018-02-13,18.25
NKG,2018-02-13,35.8
NTL,2018-02-13,9.35
PDR,2018-02-13,37.0
MBB,2018-02-13,31.5
HTL,2018-02-13,30.1
IJC,2018-02-13,8.81
HCM,2018-02-13,79.8
HHS,2018-02-13,4.25
DXG,2018-02-13,30.6
FPT,2018-02-13,59.0
GEX,2018-02-13,31.0
CSM,2018-02-13,14.8
DPM,2018-02-13,21.7
CII,2018-02-13,34.65
ADS,2018-02-13,17.1
AGR,2018-02-13,5.88
ANV,2018-02-13,16.3
BID,2018-02-13,35.4
VPB,2018-02-12,55.2
TVT,2018-02-12,21.4
VMD,2018-02-12,23.0
TIP,2018-02-12,17.0
STB,2018-02-12,15.9
TCO,2018-02-12,13.3
PVT,2018-02-12,18.1
NTL,2018-02-12,9.38
PDR,2018-02-12,36.9
PLX,2018-02-12,77.9
MBB,2018-02-12,30.9
NKG,2018-02-12,35.8
HTL,2018-02-12,32.15
IJC,2018-02-12,8.8
FPT,2018-02-12,57.1
GEX,2018-02-12,30.5
HCM,2018-02-12,82.6
HHS,2018-02-12,4.32
CSM,2018-02-12,14.8
DPM,2018-02-12,21.95
DXG,2018-02-12,30.0
ADS,2018-02-12,17.0
AGR,2018-02-12,5.59
ANV,2018-02-12,15.8
BID,2018-02-12,34.55
CII,2018-02-12,34.1
VPB,2018-02-09,52.5
TVT,2018-02-09,20.7
TIP,2018-02-09,16.2
STB,2018-02-09,14.95
PLX,2018-02-09,73.1
PVT,2018-02-09,17.5
NKG,2018-02-09,35.0
NTL,2018-02-09,8.86
PDR,2018-02-09,34.6
MBB,2018-02-09,28.9
HTL,2018-02-09,34.55
IJC,2018-02-09,8.45
HCM,2018-02-09,81.0
HHS,2018-02-09,4.19
DPM,2018-02-09,21.7
DXG,2018-02-09,28.2
FPT,2018-02-09,55.0
GEX,2018-02-09,30.2
CII,2018-02-09,34.1
CSM,2018-02-09,14.4
ADS,2018-02-09,16.7
AGR,2018-02-09,5.5
ANV,2018-02-09,15.3
BID,2018-02-09,32.3
VPB,2018-02-08,52.0
VMD,2018-02-08,23.0
TVT,2018-02-08,21.0
STB,2018-02-08,14.9
PLX,2018-02-08,77.1
PVT,2018-02-08,18.0
NKG,2018-02-08,35.0
NTL,2018-02-08,8.85
PDR,2018-02-08,34.9
MBB,2018-02-08,28.3
IJC,2018-02-08,8.6
GEX,2018-02-08,29.1
HCM,2018-02-08,76.9
HHS,2018-02-08,4.3
HTL,2018-02-08,34.8
DPM,2018-02-08,22.5
DXG,2018-02-08,28.5
FPT,2018-02-08,55.2
CSM,2018-02-08,14.3
CII,2018-02-08,34.0
ADS,2018-02-08,17.0
AGR,2018-02-08,5.57
ANV,2018-02-08,15.1
BID,2018-02-08,32.2
VMD,2018-02-07,24.6
VPB,2018-02-07,52.4
TVT,2018-02-07,21.0
TIP,2018-02-07,16.5
STB,2018-02-07,15.75
PLX,2018-02-07,79.9
PVT,2018-02-07,18.2
PDR,2018-02-07,35.0
MBB,2018-02-07,29.2
NKG,2018-02-07,36.3
NTL,2018-02-07,9.0
IJC,2018-02-07,8.8
HTL,2018-02-07,32.8
FPT,2018-02-07,56.6
GEX,2018-02-07,29.3
HCM,2018-02-07,78.1
HHS,2018-02-07,4.32
DXG,2018-02-07,28.0
DPM,2018-02-07,23.5
CSM,2018-02-07,14.3
CII,2018-02-07,34.45
ADS,2018-02-07,17.0
AGR,2018-02-07,5.69
ANV,2018-02-07,15.0
BID,2018-02-07,31.2
VMD,2018-02-06,23.0
VPB,2018-02-06,49.4
TVT,2018-02-06,20.4
TIP,2018-02-06,17.0
STB,2018-02-06,15.4
PVT,2018-02-06,18.4
PLX,2018-02-06,76.0
NKG,2018-02-06,34.7
NTL,2018-02-06,9.0
PDR,2018-02-06,34.15
MBB,2018-02-06,27.8
IJC,2018-02-06,8.74
HTL,2018-02-06,30.95
FPT,2018-02-06,54.2
GEX,2018-02-06,28.35
HCM,2018-02-06,73.0
HHS,2018-02-06,4.04
DPM,2018-02-06,23.4
DXG,2018-02-06,26.7
CSM,2018-02-06,13.5
CII,2018-02-06,34.45
AGR,2018-02-06,5.5
ANV,2018-02-06,15.0
BID,2018-02-06,29.2
ADS,2018-02-06,16.9
VMD,2018-02-05,23.0
VPB,2018-02-05,51.5
TVT,2018-02-05,21.45
TIP,2018-02-05,16.3
TCO,2018-02-05,13.3
STB,2018-02-05,15.15
PVT,2018-02-05,19.0
PLX,2018-02-05,81.7
NKG,2018-02-05,37.2
NTL,2018-02-05,9.26
PDR,2018-02-05,36.7
MBB,2018-02-05,29.0
HCM,2018-02-05,77.2
HHS,2018-02-05,4.33
HTL,2018-02-05,33.25
IJC,2018-02-05,9.13
FPT,2018-02-05,57.1
GEX,2018-02-05,28.35
DPM,2018-02-05,23.4
DXG,2018-02-05,27.7
CII,2018-02-05,37.0
CSM,2018-02-05,13.8
ADS,2018-02-05,17.6
AGR,2018-02-05,5.85
ANV,2018-02-05,14.9
BID,2018-02-05,31.35
VMD,2018-02-02,21.5
VPB,2018-02-02,54.2
TVT,2018-02-02,21.95
TIP,2018-02-02,16.5
STB,2018-02-02,16.25
PVT,2018-02-02,19.5
PDR,2018-02-02,38.7
PLX,2018-02-02,87.8
NKG,2018-02-02,39.7
NTL,2018-02-02,9.95
MBB,2018-02-02,31.0
HTL,2018-02-02,33.35
IJC,2018-02-02,9.6
DXG,2018-02-02,29.75
FPT,2018-02-02,61.0
GEX,2018-02-02,30.45
HCM,2018-02-02,82.0
HHS,2018-02-02,4.65
CII,2018-02-02,37.6
CSM,2018-02-02,14.75
DPM,2018-02-02,24.9
ADS,2018-02-02,17.5
AGR,2018-02-02,5.94
ANV,2018-02-02,15.2
BID,2018-02-02,33.7
VPB,2018-02-01,52.2
TVT,2018-02-01,21.7
STB,2018-02-01,15.7
PVT,2018-02-01,19.7
PDR,2018-02-01,38.7
PLX,2018-02-01,88.6
MBB,2018-02-01,30.7
NKG,2018-02-01,39.7
NTL,2018-02-01,9.93
IJC,2018-02-01,9.6
HCM,2018-02-01,82.0
HHS,2018-02-01,4.67
HTL,2018-02-01,35.85
DXG,2018-02-01,29.5
FPT,2018-02-01,61.6
GEX,2018-02-01,30.6
DPM,2018-02-01,23.95
CSM,2018-02-01,14.85
CII,2018-02-01,37.0
BID,2018-02-01,33.7
ADS,2018-02-01,17.5
AGR,2018-02-01,6.0
ANV,2018-02-01,15.1
VPB,2018-01-31,53.3
VMD,2018-01-31,22.7
TVT,2018-01-31,21.6
TIP,2018-01-31,17.0
STB,2018-01-31,16.25
PLX,2018-01-31,88.5
PVT,2018-01-31,19.45
NKG,2018-01-31,41.4
NTL,2018-01-31,10.1
PDR,2018-01-31,39.45
MBB,2018-01-31,31.9
IJC,2018-01-31,9.9
HCM,2018-01-31,80.8
HHS,2018-01-31,4.69
DPM,2018-01-31,24.4
DXG,2018-01-31,30.5
FPT,2018-01-31,62.9
GEX,2018-01-31,31.7
CSM,2018-01-31,15.2
CII,2018-01-31,37.5
ADS,2018-01-31,17.1
AGR,2018-01-31,6.3
ANV,2018-01-31,15.05
BID,2018-01-31,34.2
VPB,2018-01-30,52.9
VMD,2018-01-30,22.7
TVT,2018-01-30,21.25
TIP,2018-01-30,16.5
TCO,2018-01-30,12.55
STB,2018-01-30,17.1
PLX,2018-01-30,89.5
PVT,2018-01-30,19.2
NKG,2018-01-30,39.7
NTL,2018-01-30,10.15
PDR,2018-01-30,39.0
MBB,2018-01-30,32.8
IJC,2018-01-30,10.35
FPT,2018-01-30,64.0
GEX,2018-01-30,30.5
HCM,2018-01-30,83.0
HHS,2018-01-30,4.83
HTL,2018-01-30,36.1
CSM,2018-01-30,15.4
DPM,2018-01-30,26.1
DXG,2018-01-30,30.45
CII,2018-01-30,39.0
ADS,2018-01-30,17.4
AGR,2018-01-30,6.42
ANV,2018-01-30,15.05
BID,2018-01-30,36.0
VMD,2018-01-29,24.0
VPB,2018-01-29,52.1
TVT,2018-01-29,21.2
TCO,2018-01-29,12.55
STB,2018-01-29,16.75
PVT,2018-01-29,19.5
PDR,2018-01-29,38.75
PLX,2018-01-29,91.8
NKG,2018-01-29,39.9
NTL,2018-01-29,10.0
MBB,2018-01-29,33.1
IJC,2018-01-29,9.93
HTL,2018-01-29,34.0
GEX,2018-01-29,31.3
HCM,2018-01-29,80.3
HHS,2018-01-29,4.82
DXG,2018-01-29,28.5
FPT,2018-01-29,60.3
CSM,2018-01-29,15.6
DPM,2018-01-29,26.0
BID,2018-01-29,34.6
CII,2018-01-29,38.8
ADS,2018-01-29,17.4
AGR,2018-01-29,6.0
ANV,2018-01-29,14.1
VPB,2018-01-26,52.0
VMD,2018-01-26,25.3
TVT,2018-01-26,20.6
TIP,2018-01-26,16.7
TCO,2018-01-26,11.75
STB,2018-01-26,15.7
PVT,2018-01-26,18.65
NTL,2018-01-26,10.05
PDR,2018-01-26,38.75
PLX,2018-01-26,93.0
MBB,2018-01-26,31.5
NKG,2018-01-26,40.4
IJC,2018-01-26,9.85
HTL,2018-01-26,33.95
DPM,2018-01-26,25.6
DXG,2018-01-26,28.7
FPT,2018-01-26,60.8
GEX,2018-01-26,32.5
HCM,2018-01-26,75.1
HHS,2018-01-26,4.91
CSM,2018-01-26,15.9
ANV,2018-01-26,14.8
BID,2018-01-26,32.5
CII,2018-01-26,38.4
ADS,2018-01-26,17.6
AGR,2018-01-26,5.99
VMD,2018-01-25,25.3
VPB,2018-01-25,52.4
TVT,2018-01-25,21.3
TCO,2018-01-25,11.0
TIP,2018-01-25,16.85
STB,2018-01-25,15.4
PLX,2018-01-25,93.1
PVT,2018-01-25,18.5
NKG,2018-01-25,40.9
NTL,2018-01-25,10.3
PDR,2018-01-25,38.2
MBB,2018-01-25,29.7
IJC,2018-01-25,9.9
FPT,2018-01-25,61.1
GEX,2018-01-25,33.9
HCM,2018-01-25,70.2
HHS,2018-01-25,5.01
HTL,2018-01-25,36.5
DPM,2018-01-25,24.5
DXG,2018-01-25,29.0
CII,2018-01-25,37.8
CSM,2018-01-25,16.0
ADS,2018-01-25,18.6
AGR,2018-01-25,6.02
ANV,2018-01-25,15.4
BID,2018-01-25,30.4
VPB,2018-01-22,49.25
TVT,2018-01-22,21.3
TIP,2018-01-22,16.85
STB,2018-01-22,15.1
PLX,2018-01-22,93.1
PVT,2018-01-22,18.15
PDR,2018-01-22,37.35
MBB,2018-01-22,28.0
NKG,2018-01-22,42.8
NTL,2018-01-22,10.2
IJC,2018-01-22,9.9
HCM,2018-01-22,66.3
HHS,2018-01-22,5.01
FPT,2018-01-22,60.9
GEX,2018-01-22,34.45
DXG,2018-01-22,27.7
CSM,2018-01-22,17.2
DPM,2018-01-22,23.1
CII,2018-01-22,37.35
ADS,2018-01-22,18.6
AGR,2018-01-22,5.92
ANV,2018-01-22,14.4
BID,2018-01-22,28.45
